city,timestamp,temperature,season
Moscow,2013-05-07,2.175873533386362,spring
Moscow,2013-05-08,9.726740965675557,spring
Moscow,2013-05-09,6.670453626029154,spring
Moscow,2013-05-10,6.670291637931216,spring
Moscow,2013-05-11,-2.606896886402308,spring
Moscow,2013-05-12,6.880619526820282,spring
Moscow,2013-05-13,4.129988196461275,spring
Moscow,2013-05-14,-5.047353870514051,spring
Moscow,2013-05-15,3.4505721846215245,spring
Moscow,2013-05-16,8.247445386166778,spring
Moscow,2013-05-17,4.665726106298484,spring
Moscow,2013-05-18,4.292615106050832,spring
Moscow,2013-05-19,8.699995933876625,spring
Moscow,2013-05-20,9.791576958400174,spring
Moscow,2013-05-21,2.8268486150753396,spring
Moscow,2013-05-22,4.811161255797904,spring
Moscow,2013-05-23,18.747000688994998,spring
Moscow,2013-05-24,-0.16620952853828808,spring
Moscow,2013-05-25,1.6409864097087623,spring
Moscow,2013-05-26,18.60849318630792,spring
Moscow,2013-05-27,2.990798607035716,spring
Moscow,2013-05-28,5.4698119560525,spring
Moscow,2013-05-29,6.609336554508197,spring
Moscow,2013-05-30,7.549640184691473,spring
Moscow,2013-05-31,8.350930875646743,spring
Moscow,2013-06-01,23.544568882711694,summer
Moscow,2013-06-02,22.522528644642506,summer
Moscow,2013-06-03,14.141970193884589,summer
Moscow,2013-06-04,20.671441296810567,summer
Moscow,2013-06-05,20.14297064488864,summer
Moscow,2013-06-06,22.59380030431489,summer
Moscow,2013-06-07,20.52912903575127,summer
Moscow,2013-06-08,27.840032596545996,summer
Moscow,2013-06-09,18.00017131222359,summer
Moscow,2013-06-10,16.65402243784388,summer
Moscow,2013-06-11,24.021861410244927,summer
Moscow,2013-06-12,13.715839997647276,summer
Moscow,2013-06-13,20.848604960063298,summer
Moscow,2013-06-14,16.484774434543695,summer
Moscow,2013-06-15,11.232552301654994,summer
Moscow,2013-06-16,18.020959186407286,summer
Moscow,2013-06-17,15.509395631905559,summer
Moscow,2013-06-18,22.572145950178026,summer
Moscow,2013-06-19,21.092605291106125,summer
Moscow,2013-06-20,16.93231531791879,summer
Moscow,2013-06-21,14.767706356450743,summer
Moscow,2013-06-22,28.665896089453014,summer
Moscow,2013-06-23,28.11499948962799,summer
Moscow,2013-06-24,11.956869760094136,summer
Moscow,2013-06-25,16.91417940263115,summer
Moscow,2013-06-26,25.855961429429573,summer
Moscow,2013-06-27,28.710739800332437,summer
Moscow,2013-06-28,18.245045139034854,summer
Moscow,2013-06-29,13.198870771659028,summer
Moscow,2013-06-30,16.802839844740753,summer
Moscow,2013-07-01,21.437723472874442,summer
Moscow,2013-07-02,12.565976897104347,summer
Moscow,2013-07-03,13.716540481140079,summer
Moscow,2013-07-04,15.895199949787338,summer
Moscow,2013-07-05,26.748950318642894,summer
Moscow,2013-07-06,15.827291739921986,summer
Moscow,2013-07-07,21.622676859134067,summer
Moscow,2013-07-08,20.575859348292862,summer
Moscow,2013-07-09,11.513721654219406,summer
Moscow,2013-07-10,20.64451939803198,summer
Moscow,2013-07-11,23.189302750038006,summer
Moscow,2013-07-12,22.030548771254878,summer
Moscow,2013-07-13,20.63489435434255,summer
Moscow,2013-07-14,23.89050570790633,summer
Moscow,2013-07-15,20.48717539967406,summer
Moscow,2013-07-16,12.306799284777775,summer
Moscow,2013-07-17,5.1092300186356425,summer
Moscow,2013-07-18,12.769271829349611,summer
Moscow,2013-07-19,17.403259545264614,summer
Moscow,2013-07-20,8.984345969320877,summer
Moscow,2013-07-21,19.454370821723202,summer
Moscow,2013-07-22,21.262963465701826,summer
Moscow,2013-07-23,22.95078485287428,summer
Moscow,2013-07-24,15.54677194512356,summer
Moscow,2013-07-25,11.323304604239357,summer
Moscow,2013-07-26,19.563596000366672,summer
Moscow,2013-07-27,8.893613022089,summer
Moscow,2013-07-28,6.33325014230741,summer
Moscow,2013-07-29,16.06487692732587,summer
Moscow,2013-07-30,22.34794017084976,summer
Moscow,2013-07-31,21.171066065331296,summer
Moscow,2013-08-01,22.54732755843783,summer
Moscow,2013-08-02,17.947164930275548,summer
Moscow,2013-08-03,21.194847557322856,summer
Moscow,2013-08-04,20.162648563770354,summer
Moscow,2013-08-05,23.424175599488237,summer
Moscow,2013-08-06,10.469688350583741,summer
Moscow,2013-08-07,13.837440931121913,summer
Moscow,2013-08-08,19.902365366685373,summer
Moscow,2013-08-09,21.440875648326973,summer
Moscow,2013-08-10,12.03971616012403,summer
Moscow,2013-08-11,16.804969637439996,summer
Moscow,2013-08-12,7.2783671939933114,summer
Moscow,2013-08-13,15.757157303134203,summer
Moscow,2013-08-14,11.749387883551378,summer
Moscow,2013-08-15,17.73356198520435,summer
Moscow,2013-08-16,13.090964983398342,summer
Moscow,2013-08-17,24.51862984264077,summer
Moscow,2013-08-18,14.961850614236527,summer
Moscow,2013-08-19,19.769264944200113,summer
Moscow,2013-08-20,11.274271939151188,summer
Moscow,2013-08-21,13.814754316509482,summer
Moscow,2013-08-22,14.746472448342587,summer
Moscow,2013-08-23,10.820910146178441,summer
Moscow,2013-08-24,24.376446493905277,summer
Moscow,2013-08-25,18.450905444225302,summer
Moscow,2013-08-26,18.822513000436977,summer
Moscow,2013-08-27,10.969500003288754,summer
Moscow,2013-08-28,20.144568132719023,summer
Moscow,2013-08-29,19.536501075008346,summer
Moscow,2013-08-30,17.35523590213039,summer
Moscow,2013-08-31,6.844271680716373,summer
Moscow,2013-09-01,7.05525360215338,autumn
Moscow,2013-09-02,1.9907859845319997,autumn
Moscow,2013-09-03,10.591511628131473,autumn
Moscow,2013-09-04,6.288283994022585,autumn
Moscow,2013-09-05,4.918618345979616,autumn
Moscow,2013-09-06,3.4717775655826424,autumn
Moscow,2013-09-07,8.319245208145329,autumn
Moscow,2013-09-08,7.941987497608178,autumn
Moscow,2013-09-09,8.597966113739844,autumn
Moscow,2013-09-10,10.296237345458945,autumn
Moscow,2013-09-11,13.709262534887722,autumn
Moscow,2013-09-12,11.612012313279294,autumn
Moscow,2013-09-13,5.3266970652719134,autumn
Moscow,2013-09-14,12.695516320174123,autumn
Moscow,2013-09-15,8.333425991915744,autumn
Moscow,2013-09-16,9.467067829363444,autumn
Moscow,2013-09-17,14.080150095739759,autumn
Moscow,2013-09-18,9.550069533436364,autumn
Moscow,2013-09-19,10.011179447780883,autumn
Moscow,2013-09-20,4.615811668464746,autumn
Moscow,2013-09-21,10.250139750405907,autumn
Moscow,2013-09-22,12.941792412491335,autumn
Moscow,2013-09-23,7.7302187475905075,autumn
Moscow,2013-09-24,0.1449304091854824,autumn
Moscow,2013-09-25,10.77270653515851,autumn
Moscow,2013-09-26,1.636180206263643,autumn
Moscow,2013-09-27,7.894608628584057,autumn
Moscow,2013-09-28,0.9554721350176898,autumn
Moscow,2013-09-29,14.379643589700533,autumn
Moscow,2013-09-30,5.226705639355626,autumn
Moscow,2013-10-01,5.879565138649682,autumn
Moscow,2013-10-02,11.973743331711983,autumn
Moscow,2013-10-03,11.525364079010382,autumn
Moscow,2013-10-04,15.77503332003871,autumn
Moscow,2013-10-05,15.221383661705062,autumn
Moscow,2013-10-06,8.256948853979887,autumn
Moscow,2013-10-07,9.503810491714404,autumn
Moscow,2013-10-08,12.688843440538903,autumn
Moscow,2013-10-09,7.582070823889915,autumn
Moscow,2013-10-10,14.714023395812788,autumn
Moscow,2013-10-11,8.740404999112707,autumn
Moscow,2013-10-12,6.993764416709778,autumn
Moscow,2013-10-13,9.424300588912327,autumn
Moscow,2013-10-14,6.706642045533602,autumn
Moscow,2013-10-15,19.610113234392873,autumn
Moscow,2013-10-16,7.220838762763488,autumn
Moscow,2013-10-17,10.493053574190109,autumn
Moscow,2013-10-18,-3.2747840453575083,autumn
Moscow,2013-10-19,11.268376463908398,autumn
Moscow,2013-10-20,7.5863437900583,autumn
Moscow,2013-10-21,17.37404993373498,autumn
Moscow,2013-10-22,5.22576255761814,autumn
Moscow,2013-10-23,3.2163031775738418,autumn
Moscow,2013-10-24,6.956179313216788,autumn
Moscow,2013-10-25,0.8014674845193124,autumn
Moscow,2013-10-26,11.353446258624162,autumn
Moscow,2013-10-27,14.691472536683952,autumn
Moscow,2013-10-28,16.005726488451224,autumn
Moscow,2013-10-29,10.287621039292882,autumn
Moscow,2013-10-30,-0.7187424232988757,autumn
Moscow,2013-10-31,11.97099220595242,autumn
Moscow,2013-11-01,6.080373358188956,autumn
Moscow,2013-11-02,8.45962440001512,autumn
Moscow,2013-11-03,7.29124318867593,autumn
Moscow,2013-11-04,9.235047746393013,autumn
Moscow,2013-11-05,12.238934220549838,autumn
Moscow,2013-11-06,9.538379782800243,autumn
Moscow,2013-11-07,4.146172781338235,autumn
Moscow,2013-11-08,9.76882495773951,autumn
Moscow,2013-11-09,6.5990899626824415,autumn
Moscow,2013-11-10,8.85734377905739,autumn
Moscow,2013-11-11,2.436723907058827,autumn
Moscow,2013-11-12,6.305625664478672,autumn
Moscow,2013-11-13,7.9086440192941225,autumn
Moscow,2013-11-14,3.649061230326053,autumn
Moscow,2013-11-15,13.914173549506536,autumn
Moscow,2013-11-16,19.50282435375783,autumn
Moscow,2013-11-17,18.534777810702906,autumn
Moscow,2013-11-18,1.7441126673849805,autumn
Moscow,2013-11-19,1.3969427408419133,autumn
Moscow,2013-11-20,9.395672631443425,autumn
Moscow,2013-11-21,4.709609468233959,autumn
Moscow,2013-11-22,12.521767020280361,autumn
Moscow,2013-11-23,8.64898459776678,autumn
Moscow,2013-11-24,8.056822776918418,autumn
Moscow,2013-11-25,14.85050041259016,autumn
Moscow,2013-11-26,7.436107555938405,autumn
Moscow,2013-11-27,11.430417783859497,autumn
Moscow,2013-11-28,18.67184517539728,autumn
Moscow,2013-11-29,12.89405654078522,autumn
Moscow,2013-11-30,11.380261932208782,autumn
Moscow,2013-12-01,-7.354009526635515,winter
Moscow,2013-12-02,-7.289630677583051,winter
Moscow,2013-12-03,-2.9359995317517464,winter
Moscow,2013-12-04,-12.78887237139898,winter
Moscow,2013-12-05,-8.42799309077364,winter
Moscow,2013-12-06,-13.976449522220609,winter
Moscow,2013-12-07,-6.514963468825365,winter
Moscow,2013-12-08,-6.412387638558227,winter
Moscow,2013-12-09,-3.1607262132072655,winter
Moscow,2013-12-10,-9.69238237212983,winter
Moscow,2013-12-11,-16.564581842902367,winter
Moscow,2013-12-12,-9.906675937155503,winter
Moscow,2013-12-13,-7.492570116939159,winter
Moscow,2013-12-14,-0.34402373039279865,winter
Moscow,2013-12-15,-7.347436615855257,winter
Moscow,2013-12-16,-12.675380306540983,winter
Moscow,2013-12-17,-3.597341260110353,winter
Moscow,2013-12-18,-15.972553724330757,winter
Moscow,2013-12-19,-6.011099659305501,winter
Moscow,2013-12-20,-19.936084758513697,winter
Moscow,2013-12-21,-14.574127427177993,winter
Moscow,2013-12-22,-9.907396434869364,winter
Moscow,2013-12-23,-10.87596172871562,winter
Moscow,2013-12-24,-14.11096746217148,winter
Moscow,2013-12-25,-14.35546548312015,winter
Moscow,2013-12-26,-6.372935565870144,winter
Moscow,2013-12-27,-10.474522481842442,winter
Moscow,2013-12-28,-17.179349243594636,winter
Moscow,2013-12-29,-10.713269844256493,winter
Moscow,2013-12-30,-10.103626341552799,winter
Moscow,2013-12-31,-8.176876000053838,winter
Moscow,2014-01-01,-11.075070504726451,winter
Moscow,2014-01-02,-8.280387709556038,winter
Moscow,2014-01-03,-11.026175037202279,winter
Moscow,2014-01-04,-6.858239917312158,winter
Moscow,2014-01-05,-4.967217267503877,winter
Moscow,2014-01-06,-10.688235414603309,winter
Moscow,2014-01-07,-9.087654862926447,winter
Moscow,2014-01-08,-16.345496801494413,winter
Moscow,2014-01-09,-6.346293379370601,winter
Moscow,2014-01-10,-8.846874299269949,winter
Moscow,2014-01-11,-12.201638813845706,winter
Moscow,2014-01-12,-2.6896582895179035,winter
Moscow,2014-01-13,-15.64818410584192,winter
Moscow,2014-01-14,-4.025921168747759,winter
Moscow,2014-01-15,-21.234469542117537,winter
Moscow,2014-01-16,-7.937140899107929,winter
Moscow,2014-01-17,-14.55702004112867,winter
Moscow,2014-01-18,-13.637132780294975,winter
Moscow,2014-01-19,-14.654470956387856,winter
Moscow,2014-01-20,-8.519917204794568,winter
Moscow,2014-01-21,-2.2760753449533375,winter
Moscow,2014-01-22,-9.142467013917074,winter
Moscow,2014-01-23,-9.925467760873765,winter
Moscow,2014-01-24,-3.7205374513204656,winter
Moscow,2014-01-25,-2.8817371472686384,winter
Moscow,2014-01-26,-13.038305802460968,winter
Moscow,2014-01-27,-14.040266263228668,winter
Moscow,2014-01-28,-11.617059830312325,winter
Moscow,2014-01-29,-5.358696483945929,winter
Moscow,2014-01-30,-14.881657886042177,winter
Moscow,2014-01-31,-9.64642951636808,winter
Moscow,2014-02-01,-11.546996042832019,winter
Moscow,2014-02-02,-9.519210922999038,winter
Moscow,2014-02-03,-4.914156593797677,winter
Moscow,2014-02-04,-12.778566420461473,winter
Moscow,2014-02-05,-16.30331451318378,winter
Moscow,2014-02-06,-3.9856290484816395,winter
Moscow,2014-02-07,-12.188601609752702,winter
Moscow,2014-02-08,-9.488625278274307,winter
Moscow,2014-02-09,-10.767054960728737,winter
Moscow,2014-02-10,-5.882392934724365,winter
Moscow,2014-02-11,-7.719066597792922,winter
Moscow,2014-02-12,-9.020842914264524,winter
Moscow,2014-02-13,-21.895536858892633,winter
Moscow,2014-02-14,-8.179245484045794,winter
Moscow,2014-02-15,-3.978931998894227,winter
Moscow,2014-02-16,-16.30696303753054,winter
Moscow,2014-02-17,-18.830331058394098,winter
Moscow,2014-02-18,-3.401129974277776,winter
Moscow,2014-02-19,-10.72671907973223,winter
Moscow,2014-02-20,0.45787226520614865,winter
Moscow,2014-02-21,-9.094267935428404,winter
Moscow,2014-02-22,-13.764785866458578,winter
Moscow,2014-02-23,-20.074125301514133,winter
Moscow,2014-02-24,-8.348973609217596,winter
Moscow,2014-02-25,-1.211326005288921,winter
Moscow,2014-02-26,-8.073922963826373,winter
Moscow,2014-02-27,-15.696290565756366,winter
Moscow,2014-02-28,-8.525798697499654,winter
Moscow,2014-03-01,13.52999142810644,spring
Moscow,2014-03-02,1.8352821069274472,spring
Moscow,2014-03-03,4.441817520944458,spring
Moscow,2014-03-04,8.55931272450133,spring
Moscow,2014-03-05,3.984513393565316,spring
Moscow,2014-03-06,3.832880293706738,spring
Moscow,2014-03-07,6.987550974383656,spring
Moscow,2014-03-08,4.548298229385587,spring
Moscow,2014-03-09,7.35567425317182,spring
Moscow,2014-03-10,2.1512217089562258,spring
Moscow,2014-03-11,2.335801870327149,spring
Moscow,2014-03-12,8.055461480337469,spring
Moscow,2014-03-13,-0.3950883298175958,spring
Moscow,2014-03-14,2.2175588548261587,spring
Moscow,2014-03-15,12.08225373369557,spring
Moscow,2014-03-16,1.0211377937295825,spring
Moscow,2014-03-17,2.2984356515554976,spring
Moscow,2014-03-18,-5.699740462812192,spring
Moscow,2014-03-19,7.150518983308395,spring
Moscow,2014-03-20,8.775932292273243,spring
Moscow,2014-03-21,0.39301733622635293,spring
Moscow,2014-03-22,10.815976964370524,spring
Moscow,2014-03-23,4.217488918587349,spring
Moscow,2014-03-24,1.8941134249994174,spring
Moscow,2014-03-25,1.4212130635368592,spring
Moscow,2014-03-26,11.390640813504113,spring
Moscow,2014-03-27,2.4445924838232393,spring
Moscow,2014-03-28,3.2690025099427205,spring
Moscow,2014-03-29,-6.373924489285434,spring
Moscow,2014-03-30,5.902138455332697,spring
Moscow,2014-03-31,3.464884340986246,spring
Moscow,2014-04-01,10.112271803487573,spring
Moscow,2014-04-02,6.496137032871252,spring
Moscow,2014-04-03,9.11073891368972,spring
Moscow,2014-04-04,10.290557364482604,spring
Moscow,2014-04-05,12.393466130076533,spring
Moscow,2014-04-06,3.109298333776783,spring
Moscow,2014-04-07,10.268184146712645,spring
Moscow,2014-04-08,0.2600382558764167,spring
Moscow,2014-04-09,2.5270984243018906,spring
Moscow,2014-04-10,10.597109307124885,spring
Moscow,2014-04-11,-0.03633162874213003,spring
Moscow,2014-04-12,13.534244833485007,spring
Moscow,2014-04-13,7.45781023783946,spring
Moscow,2014-04-14,4.537001050094074,spring
Moscow,2014-04-15,0.003599206668151389,spring
Moscow,2014-04-16,1.6930632952799702,spring
Moscow,2014-04-17,7.79109656581429,spring
Moscow,2014-04-18,10.04731297524833,spring
Moscow,2014-04-19,-1.1820842795907165,spring
Moscow,2014-04-20,4.992674726532441,spring
Moscow,2014-04-21,7.809820541298255,spring
Moscow,2014-04-22,10.118321678881326,spring
Moscow,2014-04-23,9.181605892389587,spring
Moscow,2014-04-24,5.787608252986306,spring
Moscow,2014-04-25,2.1652522847675053,spring
Moscow,2014-04-26,4.815077901324133,spring
Moscow,2014-04-27,3.1059554510653458,spring
Moscow,2014-04-28,0.5529285368651307,spring
Moscow,2014-04-29,5.771756401362247,spring
Moscow,2014-04-30,4.397284464297038,spring
Moscow,2014-05-01,4.849342371284531,spring
Moscow,2014-05-02,13.867634308250581,spring
Moscow,2014-05-03,5.835908017960815,spring
Moscow,2014-05-04,3.041337596499352,spring
Moscow,2014-05-05,8.555964229018933,spring
Moscow,2014-05-06,3.632591190112316,spring
Moscow,2014-05-07,3.4786212742608655,spring
Moscow,2014-05-08,10.915124931303481,spring
Moscow,2014-05-09,3.0935887488517437,spring
Moscow,2014-05-10,8.298777374416447,spring
Moscow,2014-05-11,2.341734803003257,spring
Moscow,2014-05-12,5.218924751310764,spring
Moscow,2014-05-13,0.8452529078055244,spring
Moscow,2014-05-14,2.9106129301931145,spring
Moscow,2014-05-15,4.067943249152836,spring
Moscow,2014-05-16,9.459068084166566,spring
Moscow,2014-05-17,6.944914986895433,spring
Moscow,2014-05-18,1.162402377948375,spring
Moscow,2014-05-19,14.096735970203419,spring
Moscow,2014-05-20,9.487145046235852,spring
Moscow,2014-05-21,6.353190341188046,spring
Moscow,2014-05-22,13.596195023165773,spring
Moscow,2014-05-23,9.642596326293322,spring
Moscow,2014-05-24,3.2494566402814056,spring
Moscow,2014-05-25,13.98086522888896,spring
Moscow,2014-05-26,0.4457089012880484,spring
Moscow,2014-05-27,0.36934000833862246,spring
Moscow,2014-05-28,-0.41637744886735994,spring
Moscow,2014-05-29,4.182089838741588,spring
Moscow,2014-05-30,5.234563651538473,spring
Moscow,2014-05-31,4.704338676917322,spring
Moscow,2014-06-01,14.800940639703164,summer
Moscow,2014-06-02,20.78209237421366,summer
Moscow,2014-06-03,14.971337103321972,summer
Moscow,2014-06-04,20.747901884261477,summer
Moscow,2014-06-05,10.143230784763448,summer
Moscow,2014-06-06,18.45605268039155,summer
Moscow,2014-06-07,21.98151388192609,summer
Moscow,2014-06-08,15.545918470857245,summer
Moscow,2014-06-09,22.5455481211237,summer
Moscow,2014-06-10,17.602366739271105,summer
Moscow,2014-06-11,14.582284049710513,summer
Moscow,2014-06-12,16.21830246818689,summer
Moscow,2014-06-13,19.803338297569653,summer
Moscow,2014-06-14,10.439193604621783,summer
Moscow,2014-06-15,10.317426456385082,summer
Moscow,2014-06-16,26.553708987073893,summer
Moscow,2014-06-17,31.087047352425984,summer
Moscow,2014-06-18,14.774728472618424,summer
Moscow,2014-06-19,15.818653483897863,summer
Moscow,2014-06-20,8.29561009676298,summer
Moscow,2014-06-21,11.233572169189422,summer
Moscow,2014-06-22,22.18608449435606,summer
Moscow,2014-06-23,21.535357245788497,summer
Moscow,2014-06-24,29.206589026662538,summer
Moscow,2014-06-25,13.424094497999853,summer
Moscow,2014-06-26,17.984850214565697,summer
Moscow,2014-06-27,15.428987039819319,summer
Moscow,2014-06-28,24.990587956619244,summer
Moscow,2014-06-29,15.16106414109353,summer
Moscow,2014-06-30,16.40147854213992,summer
Moscow,2014-07-01,20.05608389124629,summer
Moscow,2014-07-02,17.42643486187879,summer
Moscow,2014-07-03,15.423018841504762,summer
Moscow,2014-07-04,16.375354494862375,summer
Moscow,2014-07-05,15.67522010492589,summer
Moscow,2014-07-06,10.830920332355305,summer
Moscow,2014-07-07,15.918386939761461,summer
Moscow,2014-07-08,13.198118425463734,summer
Moscow,2014-07-09,25.615365731527227,summer
Moscow,2014-07-10,10.161243375770063,summer
Moscow,2014-07-11,17.744011630339728,summer
Moscow,2014-07-12,17.687381007553544,summer
Moscow,2014-07-13,20.53245840735163,summer
Moscow,2014-07-14,16.040208122715864,summer
Moscow,2014-07-15,19.328755471742628,summer
Moscow,2014-07-16,23.85323591944408,summer
Moscow,2014-07-17,13.381620250821465,summer
Moscow,2014-07-18,17.590261307062118,summer
Moscow,2014-07-19,9.986937024901671,summer
Moscow,2014-07-20,24.437765555036677,summer
Moscow,2014-07-21,16.672092492440868,summer
Moscow,2014-07-22,12.709021031651517,summer
Moscow,2014-07-23,24.85486740539777,summer
Moscow,2014-07-24,16.61366820501904,summer
Moscow,2014-07-25,19.81461700765279,summer
Moscow,2014-07-26,30.884530812502213,summer
Moscow,2014-07-27,13.891333819729116,summer
Moscow,2014-07-28,21.629900729721296,summer
Moscow,2014-07-29,21.1905271508775,summer
Moscow,2014-07-30,11.467182438558167,summer
Moscow,2014-07-31,17.854932662270567,summer
Moscow,2014-08-01,23.14017782696871,summer
Moscow,2014-08-02,8.985697051061841,summer
Moscow,2014-08-03,13.738212874169461,summer
Moscow,2014-08-04,22.408326677651175,summer
Moscow,2014-08-05,25.411340148475265,summer
Moscow,2014-08-06,20.004785396341187,summer
Moscow,2014-08-07,18.058177830661908,summer
Moscow,2014-08-08,21.70500955313465,summer
Moscow,2014-08-09,20.48764228255489,summer
Moscow,2014-08-10,20.045730075563785,summer
Moscow,2014-08-11,15.556109852328369,summer
Moscow,2014-08-12,19.270272672102983,summer
Moscow,2014-08-13,30.734618398902988,summer
Moscow,2014-08-14,19.10714614172229,summer
Moscow,2014-08-15,14.586118687344953,summer
Moscow,2014-08-16,8.312769573387028,summer
Moscow,2014-08-17,20.74787749869894,summer
Moscow,2014-08-18,14.597639572881791,summer
Moscow,2014-08-19,14.65722798748424,summer
Moscow,2014-08-20,7.45208686008209,summer
Moscow,2014-08-21,15.766761924678002,summer
Moscow,2014-08-22,16.280006872097903,summer
Moscow,2014-08-23,24.890616475024885,summer
Moscow,2014-08-24,15.897202175229575,summer
Moscow,2014-08-25,17.441113131993433,summer
Moscow,2014-08-26,12.520685808095013,summer
Moscow,2014-08-27,19.032821157774688,summer
Moscow,2014-08-28,13.798594660726618,summer
Moscow,2014-08-29,21.444718101090356,summer
Moscow,2014-08-30,21.59989189672974,summer
Moscow,2014-08-31,24.667929604015736,summer
Moscow,2014-09-01,10.134712979657492,autumn
Moscow,2014-09-02,3.4062901213356147,autumn
Moscow,2014-09-03,3.212273299005485,autumn
Moscow,2014-09-04,16.20218512829186,autumn
Moscow,2014-09-05,8.464606798422755,autumn
Moscow,2014-09-06,9.893382724919661,autumn
Moscow,2014-09-07,7.1338536578624065,autumn
Moscow,2014-09-08,5.860940930170869,autumn
Moscow,2014-09-09,6.326328234822199,autumn
Moscow,2014-09-10,9.646275434788102,autumn
Moscow,2014-09-11,-2.1166500195680342,autumn
Moscow,2014-09-12,3.5576118956195115,autumn
Moscow,2014-09-13,11.570251419461407,autumn
Moscow,2014-09-14,8.70582235920903,autumn
Moscow,2014-09-15,8.39055838776384,autumn
Moscow,2014-09-16,7.429905399179872,autumn
Moscow,2014-09-17,13.190317177085994,autumn
Moscow,2014-09-18,15.858157660299414,autumn
Moscow,2014-09-19,11.069403158144695,autumn
Moscow,2014-09-20,-0.34525151887974914,autumn
Moscow,2014-09-21,5.105646025460591,autumn
Moscow,2014-09-22,8.812398135113469,autumn
Moscow,2014-09-23,2.152874803296922,autumn
Moscow,2014-09-24,4.285461406566,autumn
Moscow,2014-09-25,10.756009859092705,autumn
Moscow,2014-09-26,12.36325821907938,autumn
Moscow,2014-09-27,7.7099429700991635,autumn
Moscow,2014-09-28,7.975645310775046,autumn
Moscow,2014-09-29,19.566322513938,autumn
Moscow,2014-09-30,7.5195070878753505,autumn
Moscow,2014-10-01,7.863241029907234,autumn
Moscow,2014-10-02,16.802371273370852,autumn
Moscow,2014-10-03,10.502526371606184,autumn
Moscow,2014-10-04,8.935296694161334,autumn
Moscow,2014-10-05,5.141542773041813,autumn
Moscow,2014-10-06,5.778512247992286,autumn
Moscow,2014-10-07,6.2637981088888885,autumn
Moscow,2014-10-08,6.439857719216507,autumn
Moscow,2014-10-09,7.866864060550623,autumn
Moscow,2014-10-10,7.1460408287678945,autumn
Moscow,2014-10-11,9.747811882827534,autumn
Moscow,2014-10-12,7.238480285593292,autumn
Moscow,2014-10-13,5.023103187938826,autumn
Moscow,2014-10-14,2.3371008648550884,autumn
Moscow,2014-10-15,4.967071397950334,autumn
Moscow,2014-10-16,-3.4173730591020828,autumn
Moscow,2014-10-17,10.525707190927989,autumn
Moscow,2014-10-18,11.98723429848444,autumn
Moscow,2014-10-19,7.123160548447156,autumn
Moscow,2014-10-20,8.316319218104175,autumn
Moscow,2014-10-21,2.7366560434419522,autumn
Moscow,2014-10-22,8.915681892278677,autumn
Moscow,2014-10-23,8.059191663790683,autumn
Moscow,2014-10-24,0.5669817520232971,autumn
Moscow,2014-10-25,11.835998122934885,autumn
Moscow,2014-10-26,12.109164510945028,autumn
Moscow,2014-10-27,5.141459523057003,autumn
Moscow,2014-10-28,8.932999905178022,autumn
Moscow,2014-10-29,16.05023754287936,autumn
Moscow,2014-10-30,5.4052935773374,autumn
Moscow,2014-10-31,7.67534553756298,autumn
Moscow,2014-11-01,2.864686638404862,autumn
Moscow,2014-11-02,13.328387971677977,autumn
Moscow,2014-11-03,13.990245949109989,autumn
Moscow,2014-11-04,6.22447774095226,autumn
Moscow,2014-11-05,4.017997109168062,autumn
Moscow,2014-11-06,6.136090811071755,autumn
Moscow,2014-11-07,7.844516332753378,autumn
Moscow,2014-11-08,5.2877558628935635,autumn
Moscow,2014-11-09,10.883096140763652,autumn
Moscow,2014-11-10,10.493632163854581,autumn
Moscow,2014-11-11,2.6708494283179096,autumn
Moscow,2014-11-12,14.724326580682948,autumn
Moscow,2014-11-13,6.568878787562117,autumn
Moscow,2014-11-14,-1.8485751110408657,autumn
Moscow,2014-11-15,-0.7816403367431128,autumn
Moscow,2014-11-16,1.9251226985280319,autumn
Moscow,2014-11-17,4.921291974536688,autumn
Moscow,2014-11-18,4.372238545135379,autumn
Moscow,2014-11-19,2.1880021851274822,autumn
Moscow,2014-11-20,14.456604872336365,autumn
Moscow,2014-11-21,11.07182730910857,autumn
Moscow,2014-11-22,15.586240320836266,autumn
Moscow,2014-11-23,8.632747702573969,autumn
Moscow,2014-11-24,10.11840462760618,autumn
Moscow,2014-11-25,3.9124660680398264,autumn
Moscow,2014-11-26,11.560534771495934,autumn
Moscow,2014-11-27,3.458816022029364,autumn
Moscow,2014-11-28,5.282382245176956,autumn
Moscow,2014-11-29,11.999365346563701,autumn
Moscow,2014-11-30,4.2000946388348925,autumn
Moscow,2014-12-01,-6.713479471055072,winter
Moscow,2014-12-02,-9.841746111033872,winter
Moscow,2014-12-03,-1.696643438949815,winter
Moscow,2014-12-04,-10.813537061563068,winter
Moscow,2014-12-05,-2.412597480850428,winter
Moscow,2014-12-06,-10.241241828519039,winter
Moscow,2014-12-07,-7.89839452932164,winter
Moscow,2014-12-08,-13.670864057587874,winter
Moscow,2014-12-09,-7.14993527919905,winter
Moscow,2014-12-10,-11.475728724689846,winter
Moscow,2014-12-11,-15.574221954863159,winter
Moscow,2014-12-12,-14.012604614693455,winter
Moscow,2014-12-13,-6.777382484895311,winter
Moscow,2014-12-14,-13.597399927033669,winter
Moscow,2014-12-15,2.8485250478639568,winter
Moscow,2014-12-16,-15.130419245613542,winter
Moscow,2014-12-17,-8.40016686789945,winter
Moscow,2014-12-18,-15.995033586751374,winter
